fromNode,toNode,value,interaction_type,selfLoop,label,guid
406.949243112788,406.949243112788,0.5,,True,,0
406.949243112788,542.960346840335,0.5,,False,,1
406.949243112788,542.980184457057,0.49014778325123154,,False,,2
406.949243112788,694.947008390854,0.5,,False,,3
406.949243112788,694.972953581216,0.5,,False,,4
406.949243112788,657.013177364936,0.5,,False,,5
406.949243112788,656.987702591044,0.49504950495049505,,False,,6
406.949243112788,929.041510910569,0.49014778325123154,,False,,7
406.949243112788,792.997960115018,0.49014778325123154,,False,,8
406.949243112788,558.954281749254,0.4852941176470588,,False,,9
406.949243112788,769.570187302348,0.49014778325123154,,False,,10
406.949243112788,466.033663753559,0.49014778325123154,,False,,11
406.949243112788,773.537372060092,0.49014778325123154,,False,,12
406.949243112788,773.505535803479,0.49014778325123154,,False,,13
406.949243112788,422.937028514223,0.4852941176470588,,False,,14
406.949243112788,466.017855027769,0.49504950495049505,,False,,15
406.949243112788,483.085122716802,0.49014778325123154,,False,,16
406.949243112788,742.513314214992,0.49504950495049505,,False,,17
406.949243112788,558.934060758492,0.4852941176470588,,False,,18
406.949243112788,602.054737872775,0.49014778325123154,,False,,19
406.949243112788,602.031833624244,0.5,,False,,20
406.949243112788,793.025898602409,0.4852941176470588,,False,,21
406.949243112788,851.634819563939,0.49504950495049505,,False,,22
406.949243112788,873.069800876191,0.4852941176470588,,False,,23
406.949243112788,725.537013018564,0.48048780487804876,,False,,24
406.949243112788,742.536375027672,0.49504950495049505,,False,,25
406.949243112788,821.538122989516,0.49014778325123154,,False,,26
406.949243112788,483.06826620145,0.4852941176470588,,False,,27
406.949243112788,503.989150193414,0.4852941176470588,,False,,28
406.949243112788,725.564786469467,0.48048780487804876,,False,,29
406.949243112788,496.33186244538,0.49504950495049505,,False,,30
406.949243112788,557.102787862945,0.49014778325123154,,False,,31
406.949243112788,496.349098509568,0.49014778325123154,,False,,32
406.949243112788,796.504032939694,0.49014778325123154,,False,,33
406.949243112788,826.596616783037,0.49504950495049505,,False,,34
406.949243112788,660.372656514466,0.48048780487804876,,False,,35
406.949243112788,503.971104356607,0.48048780487804876,,False,,36
406.949243112788,848.531371591644,0.4852941176470588,,False,,37
406.949243112788,946.617507713544,0.48048780487804876,,False,,38
406.949243112788,918.558911111221,0.48048780487804876,,False,,39
406.949243112788,703.559176711645,0.48048780487804876,,False,,40
406.949243112788,772.55253795092,0.49504950495049505,,False,,41
406.949243112788,660.397666073166,0.48048780487804876,,False,,42
406.949243112788,703.585837589622,0.48048780487804876,,False,,43
